time,round,up,down
2026-03-31 15:54:20.626368,1774972200,,
2026-03-31 16:01:40.074104,1774972800,0.9,0.11
2026-04-02 13:52:11.883127,1775137800,0.87,0.14,0,0,0,1,1,0,0,0
2026-04-02 14:51:31.407466,1775141400,0.35,0.66,0,0,0,0,0,0,0,0
2026-04-02 15:55:36.094151,1775145300,0.45,0.56,0,0,0,0,0,0,0,0
2026-04-02 17:01:03.177131,1775149200,0.14,0.87,0,0,1,0,0,1,0,0
2026-04-02 17:57:49.479393,1775152500,0.52,0.49,0,0,0,0,0,0,0,0
2026-04-02 19:09:57.138015,1775156700,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-02 19:58:16.432163,1775159700,0.72,0.29,0,0,0,1,0,0,0,0
2026-04-02 20:48:02.238431,1775162700,0.14,0.87,0,0,1,0,0,1,0,0
2026-04-02 21:24:33.090746,1775164800,0.03,0.98,1,0,1,0,0,1,0,1
2026-04-02 22:02:24.445540,1775167200,0.37,0.64,0,0,0,0,0,0,0,0
2026-04-02 22:48:40.638531,1775169900,0.11,0.9,0,0,1,0,0,1,0,0
2026-04-02 23:21:52.381099,1775172000,0.61,0.4,0,0,0,0,0,0,0,0
2026-04-02 23:56:55.450020,1775174100,0.79,0.22,0,0,0,1,0,0,0,0
2026-04-03 03:19:52.752038,1775186100,0.91,0.1,0,1,0,1,1,0,0,0
2026-04-03 05:19:08.808206,1775193300,0.02,0.99,1,0,1,0,0,1,0,1
2026-04-03 06:42:26.803557,1775198400,0.69,0.32,0,0,0,0,0,0,0,0
2026-04-03 07:49:28.233338,1775202300,0.22,0.79,0,0,1,0,0,0,0,0
2026-04-03 08:39:43.882065,1775205300,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-03 09:39:25.415477,1775208900,0.36,0.65,0,0,0,0,0,0,0,0
2026-04-03 10:28:39.274947,1775211900,0.59,0.42,0,0,0,0,0,0,0,0
2026-04-03 11:23:34.260261,1775215200,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-03 12:00:52.084197,1775217600,0.51,0.5,0,0,0,0,0,0,0,0
2026-04-03 13:36:41.575615,1775223300,0.63,0.38,0,0,0,0,0,0,0,0
2026-04-03 14:27:12.647247,1775226300,0.95,0.06,0,1,0,1,1,0,1,0
2026-04-03 15:12:13.278605,1775229000,0.77,0.25,0,0,0,1,0,0,0,0
2026-04-03 15:56:07.383866,1775231700,0.64,0.37,0,0,0,0,0,0,0,0
2026-04-03 16:51:38.745314,1775235000,0.69,0.32,0,0,0,0,0,0,0,0
2026-04-03 17:29:41.437994,1775237100,0.32,0.69,0,0,0,0,0,0,0,0
2026-04-03 18:04:43.959023,1775239200,0.88,0.13,0,0,0,1,1,0,0,0
2026-04-03 19:04:04.952878,1775242800,0.43,0.58,0,0,0,0,0,0,0,0
2026-04-03 19:51:39.264435,1775245800,0.56,0.45,0,0,0,0,0,0,0,0
2026-04-03 20:30:10.233850,1775247900,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-03 21:05:24.296868,1775250300,0.6,0.41,0,0,0,0,0,0,0,0
2026-04-03 21:48:54.889222,1775252700,0.21,0.8,0,0,1,0,0,1,0,0
2026-04-03 22:19:23.213086,1775254500,0.77,0.24,0,0,0,1,0,0,0,0
2026-04-03 22:58:10.285196,1775256900,0.67,0.34,0,0,0,0,0,0,0,0
2026-04-03 23:44:38.416326,1775259600,0.97,0.04,0,1,0,1,1,0,1,0
2026-04-04 00:57:41.792163,1775264100,0.26,0.75,0,0,1,0,0,0,0,0
2026-04-04 03:38:52.766954,1775273700,0.3,0.71,0,0,1,0,0,0,0,0
2026-04-04 05:13:21.313854,1775279400,0.43,0.59,0,0,0,0,0,0,0,0
2026-04-04 06:14:53.202995,1775283000,0.96,0.06,0,1,0,1,1,0,1,0
2026-04-04 07:30:56.006986,1775287800,0.74,0.27,0,0,0,1,0,0,0,0
2026-04-04 08:06:04.729015,1775289900,0.65,0.36,0,0,0,0,0,0,0,0
2026-04-04 08:58:47.392194,1775292900,0.68,0.33,0,0,0,0,0,0,0,0
2026-04-04 09:50:58.886486,1775296200,0.5,0.51,0,0,0,0,0,0,0,0
2026-04-04 10:26:00.758801,1775298300,0.42,0.59,0,0,0,0,0,0,0,0
2026-04-04 11:02:10.511339,1775300400,0.67,0.34,0,0,0,0,0,0,0,0
2026-04-04 11:39:20.160179,1775302500,0.13,0.88,0,0,1,0,0,1,0,0
2026-04-04 12:00:01.653026,1775303700,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-04 13:17:46.690591,1775308500,0.2,0.81,0,0,1,0,0,1,0,0
2026-04-04 14:03:37.065397,1775311200,0.56,0.45,0,0,0,0,0,0,0,0
2026-04-04 14:50:03.813196,1775313900,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-04 15:22:18.074588,1775316000,0.8,0.21,0,0,0,1,1,0,0,0
2026-04-04 15:53:57.850659,1775317800,0.2,0.81,0,0,1,0,0,1,0,0
2026-04-04 16:37:07.469946,1775320500,0.75,0.26,0,0,0,1,0,0,0,0
2026-04-04 17:05:46.988849,1775322300,0.47,0.54,0,0,0,0,0,0,0,0
2026-04-04 17:47:30.691702,1775324700,0.6,0.41,0,0,0,0,0,0,0,0
2026-04-04 18:22:27.798433,1775326800,0.33,0.68,0,0,0,0,0,0,0,0
2026-04-04 19:08:17.430454,1775329500,0.98,0.03,0,1,0,1,1,0,1,0
2026-04-04 19:46:06.227016,1775331900,0.59,0.42,0,0,0,0,0,0,0,0
2026-04-04 20:15:55.059309,1775333700,0.68,0.33,0,0,0,0,0,0,0,0
2026-04-04 20:53:10.747590,1775335800,0.24,0.77,0,0,1,0,0,0,0,0
2026-04-04 21:29:47.097737,1775337900,0.96,0.05,0,1,0,1,1,0,1,0
2026-04-04 21:57:47.617402,1775339700,0.19,0.82,0,0,1,0,0,1,0,0
2026-04-04 22:40:58.229096,1775342400,0.62,0.39,0,0,0,0,0,0,0,0
2026-04-04 23:05:05.886634,1775343600,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-04 23:45:33.634934,1775346300,0.31,0.7,0,0,0,0,0,0,0,0
2026-04-05 01:06:15.669079,1775351100,0.37,0.65,0,0,0,0,0,0,0,0
2026-04-05 04:10:12.389938,1775361900,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-05 05:54:48.744938,1775368200,0.009000000000000001,0.9990000000000001,1,0,1,0,0,1,0,1
2026-04-05 07:11:22.185683,1775373000,0.77,0.24,0,0,0,1,0,0,0,0
2026-04-05 08:02:18.533142,1775376000,0.91,0.1,0,1,0,1,1,0,0,0
2026-04-05 08:58:31.244230,1775379300,0.95,0.06,0,1,0,1,1,0,1,0
2026-04-05 09:51:52.655432,1775382600,0.44,0.57,0,0,0,0,0,0,0,0
2026-04-05 10:28:54.287365,1775384700,0.77,0.24,0,0,0,1,0,0,0,0
2026-04-05 11:04:09.746727,1775386800,0.63,0.38,0,0,0,0,0,0,0,0
2026-04-05 11:42:35.213396,1775389200,0.44,0.57,0,0,0,0,0,0,0,0
2026-04-05 12:02:32.549734,1775390400,0.21,0.8,0,0,1,0,0,1,0,0
2026-04-05 13:20:08.023878,1775394900,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-05 14:04:41.809239,1775397600,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-05 14:52:41.820919,1775400600,0.58,0.43,0,0,0,0,0,0,0,0
2026-04-05 15:29:47.750588,1775402700,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-05 15:59:56.986174,1775404500,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-05 16:50:55.367680,1775407800,0.71,0.3,0,0,0,1,0,0,0,0
2026-04-05 17:23:34.327117,1775409600,0.09,0.92,1,0,1,0,0,1,0,0
2026-04-05 17:57:11.985522,1775411700,0.57,0.44,0,0,0,0,0,0,0,0
2026-04-05 18:58:44.996572,1775415300,0.13,0.88,0,0,1,0,0,1,0,0
2026-04-05 19:41:18.821387,1775418000,0.59,0.42,0,0,0,0,0,0,0,0
2026-04-05 20:02:32.170888,1775419200,0.59,0.42,0,0,0,0,0,0,0,0
2026-04-05 20:49:24.505121,1775421900,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-05 21:20:40.900753,1775424000,0.56,0.45,0,0,0,0,0,0,0,0
2026-04-05 21:53:28.216492,1775425800,0.96,0.05,0,1,0,1,1,0,1,0
2026-04-05 22:30:24.042169,1775428200,0.49,0.52,0,0,0,0,0,0,0,0
2026-04-05 23:03:06.420878,1775430000,0.57,0.44,0,0,0,0,0,0,0,0
2026-04-05 23:48:00.277541,1775432700,0.83,0.18,0,0,0,1,1,0,0,0
2026-04-06 01:07:25.089075,1775437500,0.62,0.39,0,0,0,0,0,0,0,0
2026-04-06 04:17:06.972290,1775448900,0.25,0.76,0,0,1,0,0,0,0,0
2026-04-06 06:13:08.435930,1775455800,0.98,0.03,0,1,0,1,1,0,1,0
2026-04-06 08:05:07.703025,1775462400,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-06 09:23:31.652794,1775467200,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-06 10:37:24.033968,1775471700,0.87,0.14,0,0,0,1,1,0,0,0
2026-04-06 11:34:48.387585,1775475000,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-06 12:34:44.604342,1775478600,0.28,0.73,0,0,1,0,0,0,0,0
2026-04-06 13:56:52.610517,1775483700,0.34,0.67,0,0,0,0,0,0,0,0
2026-04-06 14:58:36.371512,1775487300,0.89,0.12,0,0,0,1,1,0,0,0
2026-04-06 15:57:53.281002,1775490900,0.68,0.33,0,0,0,0,0,0,0,0
2026-04-06 17:00:26.435104,1775494800,0.49,0.52,0,0,0,0,0,0,0,0
2026-04-06 17:58:55.429620,1775498100,0.86,0.15,0,0,0,1,1,0,0,0
2026-04-06 19:14:57.344501,1775502600,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-06 20:01:14.688291,1775505600,0.12,0.89,0,0,1,0,0,1,0,0
2026-04-06 20:51:43.101695,1775508600,0.13,0.88,0,0,1,0,0,1,0,0
2026-04-06 21:33:11.895344,1775511000,0.3,0.71,0,0,1,0,0,0,0,0
2026-04-06 22:04:03.050384,1775512800,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-06 22:54:33.470678,1775515800,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-06 23:38:47.744913,1775518500,0.94,0.07,0,1,0,1,1,0,0,0
2026-04-07 00:06:37.398402,1775520300,0.96,0.05,0,1,0,1,1,0,1,0
2026-04-07 03:30:11.093845,1775532300,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-07 05:28:58.103206,1775539500,0.06,0.95,1,0,1,0,0,1,0,1
2026-04-07 06:55:18.377681,1775544600,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-07 08:15:47.833314,1775549700,0.41,0.6,0,0,0,0,0,0,0,0
2026-04-07 09:39:08.812535,1775554500,0.62,0.39,0,0,0,0,0,0,0,0
2026-04-07 10:42:06.483227,1775558400,0.25,0.76,0,0,1,0,0,0,0,0
2026-04-07 11:41:15.097622,1775562000,0.27,0.74,0,0,1,0,0,0,0,0
2026-04-07 12:45:49.750618,1775565900,0.29,0.72,0,0,1,0,0,0,0,0
2026-04-07 14:22:12.832843,1775571600,0.98,0.03,0,1,0,1,1,0,1,0
2026-04-07 15:53:45.480404,1775577000,0.7,0.31,0,0,0,0,0,0,0,0
2026-04-07 16:59:33.077734,1775580900,0.16,0.85,0,0,1,0,0,1,0,0
2026-04-07 18:05:30.572908,1775585100,0.33,0.68,0,0,0,0,0,0,0,0
2026-04-07 19:21:36.494477,1775589600,0.17,0.84,0,0,1,0,0,1,0,0
2026-04-07 20:05:35.838144,1775592300,0.54,0.47,0,0,0,0,0,0,0,0
2026-04-07 21:02:41.368002,1775595600,0.9,0.11,0,0,0,1,1,0,0,0
2026-04-07 21:55:20.579276,1775598600,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-07 22:42:27.397605,1775601600,0.05,0.96,1,0,1,0,0,1,0,1
2026-04-07 23:25:11.103890,1775604000,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-08 00:04:09.925572,1775606400,0.2,0.82,0,0,1,0,0,1,0,0
2026-04-08 03:30:38.310174,1775619000,0.36,0.65,0,0,0,0,0,0,0,0
2026-04-08 05:29:25.931983,1775625900,0.08,0.93,1,0,1,0,0,1,0,0
2026-04-08 06:58:45.277878,1775631300,0.11,0.9,0,0,1,0,0,1,0,0
2026-04-08 08:17:45.493047,1775636100,0.79,0.22,0,0,0,1,0,0,0,0
2026-04-08 09:39:32.347658,1775640900,0.04,0.97,1,0,1,0,0,1,0,1
2026-04-08 10:44:17.169330,1775644800,0.76,0.25,0,0,0,1,0,0,0,0
2026-04-08 11:42:37.173591,1775648400,0.93,0.08,0,1,0,1,1,0,0,0
2026-04-08 12:45:58.760088,1775652300,0.28,0.73,0,0,1,0,0,0,0,0
2026-04-08 14:24:21.198350,1775658000,0.18,0.83,0,0,1,0,0,1,0,0
2026-04-08 15:57:38.681025,1775663700,0.52,0.49,0,0,0,0,0,0,0,0
2026-04-08 17:17:13.193741,1775668500,0.32,0.69,0,0,0,0,0,0,0,0
2026-04-08 18:44:16.947441,1775673600,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-08 19:50:46.242931,1775677800,0.61,0.4,0,0,0,0,0,0,0,0
2026-04-08 20:36:03.217784,1775680500,0.52,0.49,0,0,0,0,0,0,0,0
2026-04-08 21:28:50.471842,1775683500,0.51,0.48,0,0,0,0,0,0,0,0
2026-04-08 22:10:07.493572,1775685900,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-08 23:02:11.436733,1775689200,0.08,0.93,1,0,1,0,0,1,0,0
2026-04-08 23:51:28.701921,1775692200,0.7,0.31,0,0,0,0,0,0,0,0
2026-04-09 01:30:21.985010,1775698200,0.46,0.55,0,0,0,0,0,0,0,0
2026-04-09 04:17:47.592688,1775708100,0.33,0.68,0,0,0,0,0,0,0,0
2026-04-09 06:00:31.209940,1775714400,0.71,0.3,0,0,0,1,0,0,0,0
2026-04-09 07:53:05.080594,1775721000,0.61,0.4,0,0,0,0,0,0,0,0
2026-04-09 09:05:33.131121,1775725500,0.54,0.47,0,0,0,0,0,0,0,0
2026-04-09 10:21:17.934193,1775730000,0.87,0.14,0,0,0,1,1,0,0,0
2026-04-09 11:30:40.860110,1775734200,0.72,0.29,0,0,0,1,0,0,0,0
2026-04-09 12:43:23.522602,1775738400,0.98,0.03,0,1,0,1,1,0,1,0
2026-04-09 14:31:01.951270,1775745000,0.64,0.38,0,0,0,0,0,0,0,0
2026-04-09 16:06:47.052713,1775750700,0.21,0.8,0,0,1,0,0,1,0,0
2026-04-09 17:21:59.928447,1775755200,0.19,0.82,0,0,1,0,0,1,0,0
2026-04-09 18:33:08.770410,1775759400,0.25,0.76,0,0,1,0,0,0,0,0
2026-04-09 19:48:14.517956,1775763900,0.93,0.08,0,1,0,1,1,0,0,0
2026-04-09 20:37:28.462802,1775766900,0.12,0.89,0,0,1,0,0,1,0,0
2026-04-09 21:32:17.507093,1775770200,0.52,0.49,0,0,0,0,0,0,0,0
2026-04-09 22:23:26.413525,1775773200,0.13,0.88,0,0,1,0,0,1,0,0
2026-04-09 23:09:11.180126,1775775900,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-09 23:54:22.711172,1775778600,0.95,0.06,0,1,0,1,1,0,1,0
2026-04-10 02:39:54.837606,1775788500,0.15,0.86,0,0,1,0,0,1,0,0
2026-04-10 05:15:06.185291,1775797800,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-10 07:03:27.985026,1775804400,0.55,0.46,0,0,0,0,0,0,0,0
2026-04-10 08:44:42.854481,1775810400,0.03,0.98,1,0,1,0,0,1,0,1
2026-04-10 09:55:50.020944,1775814900,0.68,0.33,0,0,0,0,0,0,0,0
2026-04-10 11:01:43.848793,1775818800,0.81,0.2,0,0,0,1,1,0,0,0
2026-04-10 11:57:51.654920,1775822100,0.07,0.94,1,0,1,0,0,1,0,0
2026-04-10 13:42:59.554372,1775828400,0.82,0.19,0,0,0,1,1,0,0,0
2026-04-10 14:39:02.232071,1775831700,0.71,0.3,0,0,0,1,0,0,0,0
2026-04-10 15:35:52.843206,1775835300,0.44,0.57,0,0,0,0,0,0,0,0
2026-04-10 16:34:27.980727,1775838600,0.1,0.92,1,0,1,0,0,1,0,0
2026-04-10 17:31:59.478511,1775842200,0.31,0.7,0,0,0,0,0,0,0,0
2026-04-10 18:31:39.506367,1775845800,0.56,0.45,0,0,0,0,0,0,0,0
2026-04-10 19:30:03.391853,1775849100,0.001,0.0,1,1,1,1,0,0,0,0
2026-04-10 20:05:21.655817,1775851500,0.43,0.58,0,0,0,0,0,0,0,0
2026-04-10 20:55:03.724302,1775854200,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-10 21:41:46.212731,1775857200,0.3,0.71,0,0,1,0,0,0,0,0
2026-04-10 22:20:58.826476,1775859600,0.61,0.4,0,0,0,0,0,0,0,0
2026-04-10 23:02:09.531528,1775862000,0.26,0.75,0,0,1,0,0,0,0,0
2026-04-10 23:50:10.303537,1775864700,0.0,0.01,1,1,1,1,0,0,0,0
2026-04-11 01:17:38.970526,1775870100,0.13,0.88,0,0,1,0,0,1,0,0
2026-04-11 03:56:25.227436,1775879700,0.14,0.87,0,0,1,0,0,1,0,0
2026-04-11 05:27:45.919222,1775885100,0.57,0.44,0,0,0,0,0,0,0,0
2026-04-11 06:40:51.184556,1775889600,0.45,0.56,0,0,0,0,0,0,0,0
2026-04-11 07:39:29.675664,1775892900,0.42,0.59,0,0,0,0,0,0,0,0
2026-04-11 08:26:15.098619,1775895900,0.58,0.43,0,0,0,0,0,0,0,0
2026-04-11 09:10:09.055030,1775898300,0.01,0.0,1,1,1,1,0,0,0,0
2026-04-11 09:58:44.190013,1775901300,0.94,0.07,0,1,0,1,1,0,0,0
2026-04-11 10:49:05.563324,1775904300,0.23,0.78,0,0,1,0,0,0,0,0
2026-04-11 11:20:09.201694,1775906100,0.01,0.0,1,1,1,1,0,0,0,0
